-0.22027329,0.05027977,9.651321
-0.2083019,0.045491222,9.665688
-0.21787901,0.062251143,9.636956
-0.21069619,0.045491222,9.641745
-0.21309046,0.05027977,9.6585045
-0.21069619,0.04070267,9.648928
-0.21069619,0.047885496,9.653716
-0.21309046,0.045491222,9.668081
-0.21309046,0.043096945,9.653716
-0.2083019,0.045491222,9.656111
-0.21069619,0.045491222,9.648928
-0.20590763,0.052674048,9.641745
-0.19154198,0.05027977,9.629773
-0.18675344,0.035914123,9.672871
-0.2083019,0.047885496,9.646533
-0.22985038,0.045491222,9.653716
-0.20351335,0.03351985,9.656111
-0.2083019,0.05506832,9.627379
-0.22027329,0.045491222,9.660899
-0.21069619,0.05506832,9.63935
-0.19633053,0.045491222,9.6585045
-0.19393626,0.052674048,9.656111
-0.21069619,0.057462595,9.648928
-0.22506183,0.043096945,9.665688
-0.20111908,0.045491222,9.641745
-0.21548474,0.045491222,9.656111
-0.21309046,0.045491222,9.653716
-0.2083019,0.045491222,9.641745
-0.2083019,0.047885496,9.665688
-0.21548474,0.057462595,9.641745
